Año:,Clase de accidente:,Tipo de accidente:,Provincia:,Cantón:,Distrito:,Ruta:,X_WGS84,Y_WGS84
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Oreamuno,San Rafael,Cantonal,-83.90933,9.86906
2014,Solo heridos leves,Atropello a persona,Cartago,El Guarco,Tobosi,228,-84.00637,9.83295
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Cartago,San Nicolás,Cantonal,-83.92954,9.88654
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Paraíso,Llanos de Santa Lucía,10,-83.89135,9.84583
2014,Solo heridos leves,Atropello a persona,Cartago,Cartago,Oriental,Cantonal,-83.91461,9.86156
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Oreamuno,San Rafael,10,-83.90029,9.85175
2014,Solo heridos leves,Atropello a persona,Cartago,Cartago,Oriental,Cantonal,-83.92063,9.86392
2014,Solo heridos leves,Atropello a persona,Cartago,Cartago,Quebradilla,228,-83.99015,9.84207
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,236,-83.93196,9.87232
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,219,-83.92386,9.87880
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,San Nicolás,236,-83.93405,9.87733
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Paraíso,Orosi,408,-83.84165,9.77691
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Guadalupe o Arenilla,Cantonal,-83.93772,9.86025
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Paraíso,Llanos de Santa Lucía,10,-83.88167,9.84287
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91364,9.86461
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91267,9.86534
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,2,-83.94437,9.87151
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Alvarado,Cervantes,10,-83.80848,9.88540
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Cartago,San Nicolás,219,-83.93605,9.88379
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Cartago,Oriental,Cantonal,-83.91506,9.86545
2014,Solo heridos leves,Colisión entre vehículos,San José,Vázquez de Coronado,Dulce Nombre de Jesús,32,-84.00810,10.06014
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Santo Domingo,San Miguel,32,-84.03645,9.99487
2014,Con muertos o graves,Colisión entre vehículos,Heredia,Santo Domingo,San Miguel,32,-84.04935,9.98020
2014,Solo heridos leves,Atropello a persona,San José,San José,Pavas,104,-84.14393,9.94982
2014,Solo heridos leves,Colisión con motocicleta,San José,Tibás,Anselmo Llorente,101,-84.06920,9.95512
2014,Con muertos o graves,Atropello a persona,San José,San José,Hatillo,39,-84.10652,9.91855
2014,Solo heridos leves,Colisión con bicicleta,San José,San José,Uruca,108,-84.09477,9.94817
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Ulloa,Cantonal,-84.13632,9.96980
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hatillo,39,-84.10691,9.92029
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,San Francisco de Dos Ríos,Cantonal,-84.06297,9.90483
2014,Solo heridos leves,Colisión con motocicleta,San José,Montes de Oca,San Pedro,2,-84.05513,9.93299
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Pavas,Cantonal,-84.12736,9.94124
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Pavas,39,-84.11445,9.94513
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Uruca,108,-84.10191,9.94996
2014,Con muertos o graves,Atropello a persona,San José,San José,Pavas,104,-84.14319,9.94963
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Uruca,108,-84.09164,9.94767
2014,Solo heridos leves,Otros,San José,Montes de Oca,San Pedro,Cantonal,-84.04232,9.93160
2014,Solo heridos leves,Salió de la vía,San José,San José,Uruca,Cantonal,-84.10875,9.94708
2014,Solo heridos leves,Atropello a persona,San José,San José,San Sebastián,39,-84.08928,9.91050
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Uruca,39,-84.10754,9.94601
2014,Solo heridos leves,Colisión con motocicleta,San José,Escazú,San Antonio,Cantonal,-84.13431,9.90989
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Atenas,Atenas,Cantonal,-84.37934,9.97967
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Atenas,Concepción,Cantonal,-84.36400,9.95185
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Alajuela,Alajuela,Cantonal,-84.22354,10.01340
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Atenas,Concepción,134,-84.36687,9.97319
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Atenas,San José,135,-84.38876,9.99576
2014,Solo heridos leves,Otros,Alajuela,Atenas,Santa Eulalia,Cantonal,-84.37399,10.00968
2014,Con muertos o graves,Atropello a persona,Alajuela,Atenas,Atenas,Cantonal,-84.37936,9.97874
2014,Con muertos o graves,Colisión con motocicleta,Heredia,Heredia,Ulloa,1,-84.14188,9.97119
2014,Solo heridos leves,Vuelco,Alajuela,Grecia,Puente de Piedra,154,-84.35204,10.03584
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Atenas,Atenas,134,-84.37834,9.97873
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Atenas,Atenas,3,-84.37826,9.98162
2014,Solo heridos leves,Vuelco,Alajuela,Atenas,Concepción,134,-84.36719,9.97349
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San Rafael,124,-84.22422,9.97003
2014,Solo heridos leves,Colisión con motocicleta,San José,Curridabat,Tirrases,210,-84.04412,9.90477
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Atenas,Jesús,3,-84.40191,9.97649
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,San Antonio,Cantonal,-84.22822,10.00503
2014,Solo heridos leves,Colisión con bicicleta,Alajuela,Atenas,Atenas,3,-84.37651,9.98255
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Alajuela,125,-84.19999,10.03514
2014,Con muertos o graves,Colisión entre vehículos,Alajuela,Atenas,Concepción,720,-84.36151,9.96257
2014,Con muertos o graves,Atropello a persona,Alajuela,Atenas,Atenas,Cantonal,-84.36019,9.98833
2014,Solo heridos leves,Colisión con bicicleta,Alajuela,Atenas,Atenas,3,-84.38122,9.98113
2014,Solo heridos leves,Vuelco,Alajuela,Atenas,San Isidro,Cantonal,-84.43730,10.00055
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Garita,136,-84.32183,9.98174
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,Pejibaye,332,-83.56262,9.19621
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.69736,9.36694
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Barú,243,-83.85035,9.28187
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70529,9.37344
2014,Con muertos o graves,Colisión con objeto fijo,San José,Pérez Zeledón,El General,322,-83.66188,9.38535
2014,Solo heridos leves,Colisión con bicicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.68458,9.35748
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,Barú,243,-83.81921,9.27308
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,San Isidro de El General,243,-83.74057,9.32635
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,El General,322,-83.63009,9.28592
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,328,-83.70672,9.37767
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,Daniel Flores,2,-83.68283,9.35620
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,San Isidro de El General,2,-83.69953,9.37007
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.71212,9.36959
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,Pejibaye,244,-83.57883,9.17197
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Páramo,2,-83.70768,9.50437
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.69227,9.36316
2014,Solo heridos leves,Atropello animal,San José,Pérez Zeledón,Rivas,323,-83.65769,9.46618
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.69988,9.35553
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70191,9.41047
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Pejibaye,244,-83.58657,9.19577
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,328,-83.71544,9.37739
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70114,9.37297
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Rio Nuevo,328,-83.74294,9.39040
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,Rivas,323,-83.65788,9.42458
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70565,9.37078
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70476,9.37216
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70711,9.37602
2014,Con muertos o graves,Atropello a persona,San José,Pérez Zeledón,Daniel Flores,2,-83.67226,9.34090
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.68054,9.35452
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70555,9.38063
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Atenas,Concepción,27,-84.39522,9.94095
2014,Solo heridos leves,Atropello a persona,Alajuela,Palmares,Buenos Aires,1,-84.44293,10.06315
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Grecia,Tacares,1,-84.32501,10.01245
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Grecia,Puente de Piedra,1,-84.35644,10.01913
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Grecia,Tacares,1,-84.32499,10.01254
2014,Solo heridos leves,Atropello a persona,Alajuela,Palmares,Buenos Aires,1,-84.43939,10.06753
2014,Solo heridos leves,Atropello a persona,Alajuela,Palmares,Buenos Aires,1,-84.43933,10.06760
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Grecia,Puente de Piedra,1,-84.35649,10.01864
2014,Con muertos o graves,Atropello a persona,Alajuela,Alajuela,San Antonio,1,-84.23511,9.99465
2014,Con muertos o graves,Colisión entre vehículos,Alajuela,Alajuela,San Antonio,1,-84.25137,9.99419
2014,Solo heridos leves,Vuelco,Alajuela,Alajuela,San Antonio,1,-84.23321,9.99528
2014,Solo heridos leves,Salió de la vía,Alajuela,Palmares,Buenos Aires,1,-84.44205,10.06422
2014,Solo heridos leves,Atropello animal,Alajuela,Alajuela,San Antonio,1,-84.25076,9.99415
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Naranjo,San Miguel,Cantonal,-84.38716,10.08152
2014,Solo heridos leves,Atropello a persona,Alajuela,Grecia,Tacares,1,-84.32770,10.01648
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San Antonio,1,-84.25005,9.99398
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Alajuela,San Antonio,1,-84.21706,9.99899
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Garita,1,-84.30402,10.00302
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Sámara,160,-85.50224,9.86842
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Mansión,158,-85.36728,10.10525
2014,Con muertos o graves,Colisión entre vehículos,Guanacaste,Nandayure,Carmona,161,-85.25831,10.01414
2014,Con muertos o graves,Colisión con objeto fijo,Guanacaste,Nicoya,Nosara,160,-85.65514,9.92072
2014,Con muertos o graves,Salió de la vía,Guanacaste,Nicoya,Nicoya,21,-85.50534,10.21042
2014,Solo heridos leves,Salió de la vía,Guanacaste,Nicoya,San Antonio,150,-85.43183,10.17581
2014,Solo heridos leves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,Cantonal,-85.45302,10.15060
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Mansión,21,-85.33159,10.10993
2014,Solo heridos leves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,Cantonal,-85.45069,10.14290
2014,Con muertos o graves,Colisión con bicicleta,Guanacaste,Nicoya,Nicoya,21,-85.49376,10.20316
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Quebrada Honda,18,-85.29211,10.18987
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,21,-85.47540,10.19230
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,21,-85.42516,10.14025
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Belén de Nosarita,Cantonal,-85.50023,10.05780
2014,Solo heridos leves,Colisión con objeto fijo,Guanacaste,Nicoya,Mansión,21,-85.36172,10.11344
2014,Solo heridos leves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,921,-85.45373,10.15352
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nandayure,San Pablo,21,-85.18721,9.97287
2014,Con muertos o graves,Colisión entre vehículos,Guanacaste,Nicoya,Sámara,160,-85.50944,9.87728
2014,Con muertos o graves,Colisión con bicicleta,Guanacaste,Nicoya,Nicoya,21,-85.49185,10.20187
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Nandayure,Santa Rita,21,-85.25690,10.03805
2014,Solo heridos leves,Atropello animal,Guanacaste,Hojancha,Hojancha,Cantonal,-85.41882,10.08726
2014,Con muertos o graves,Atropello a persona,Guanacaste,Hojancha,Huacas,Cantonal,-85.36205,10.02303
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,150,-85.44969,10.13956
2014,Solo heridos leves,Colisión con motocicleta,Guanacaste,Hojancha,Hojancha,Cantonal,-85.41982,10.05867
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Mansión,157,-85.37258,10.10158
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Nicoya,150,-85.45243,10.14695
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Sámara,150,-85.51674,9.93485
2014,Solo heridos leves,Colisión entre vehículos,Guanacaste,Nicoya,Nicoya,21,-85.50727,10.21170
2014,Con muertos o graves,Colisión con bicicleta,Guanacaste,Nicoya,Mansión,21,-85.27519,10.08049
2014,Con muertos o graves,Vuelco,Guanacaste,Nicoya,Nicoya,Cantonal,-85.45345,10.14824
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,21,-85.50479,10.21002
2014,Con muertos o graves,Vuelco,Guanacaste,Nicoya,San Antonio,150,-85.46736,10.24389
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Nicoya,Nicoya,Cantonal,-85.57023,10.04051
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Nandayure,Carmona,161,-85.25464,9.99840
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Nicoya,Cantonal,-85.45401,10.14762
2014,Solo heridos leves,Atropello animal,Guanacaste,Nicoya,Nicoya,Cantonal,-85.45349,10.14842
2014,Solo heridos leves,Vuelco,Guanacaste,Nicoya,Mansión,21,-85.35008,10.11029
2014,Solo heridos leves,Colisión entre vehículos,Guanacaste,Nicoya,Nicoya,21,-85.51356,10.21603
2014,Solo heridos leves,Caída de algún ocupante,San José,Desamparados,San Rafael Abajo,105,-84.08777,9.89916
2014,Solo heridos leves,Colisión entre vehículos,San José,Desamparados,Desamparados,Cantonal,-84.06500,9.89294
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,Desamparados,209,-84.06850,9.90606
2014,Con muertos o graves,Atropello a persona,San José,Acosta,Guaitil,Cantonal,-84.22349,9.78995
2014,Con muertos o graves,Atropello a persona,San José,Desamparados,San Rafael Abajo,217,-84.08143,9.89076
2014,Solo heridos leves,Caída de algún ocupante,San José,Desamparados,Los Guido,Cantonal,-84.04672,9.86465
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,Desamparados,Cantonal,-84.06410,9.89951
2014,Solo heridos leves,Caída de algún ocupante,San José,Desamparados,Gravilias,209,-84.06422,9.89084
2014,Solo heridos leves,Vuelco,San José,Desamparados,Desamparados,Cantonal,-84.06456,9.89913
2014,Solo heridos leves,Colisión entre vehículos,San José,Aserrí,Aserrí,Cantonal,-84.09053,9.86944
2014,Solo heridos leves,Vuelco,San José,Aserrí,Aserrí,209,-84.08243,9.86979
2014,Con muertos o graves,Salió de la vía,San José,Aserrí,Monterrey,Cantonal,-84.12317,9.76466
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,San Miguel,206,-84.06561,9.88371
2014,Con muertos o graves,Colisión con motocicleta,San José,Desamparados,San Miguel,Cantonal,-84.06360,9.85631
2014,Solo heridos leves,Salió de la vía,San José,Aserrí,Salitrillos,209,-84.09954,9.83519
2014,Con muertos o graves,Atropello a persona,San José,Desamparados,Patarrá,212,-84.03662,9.86967
2014,Con muertos o graves,Atropello a persona,San José,Desamparados,San Miguel,206,-84.06209,9.87201
2014,Solo heridos leves,Vuelco,San José,Acosta,Sabanillas,301,-84.26383,9.73972
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07656,9.92599
2014,Solo heridos leves,Atropello a persona,San José,Desamparados,San Juan de Dios,Cantonal,-84.09071,9.87337
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,Desamparados,Cantonal,-84.06649,9.90093
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,San Miguel,206,-84.06292,9.87304
2014,Con muertos o graves,Colisión entre vehículos,San José,Desamparados,San Miguel,206,-84.05951,9.86723
2014,Solo heridos leves,Atropello a persona,San José,Desamparados,San Miguel,209,-84.06528,9.88719
2014,Con muertos o graves,Colisión con objeto fijo,San José,Acosta,Cangrejal,Cantonal,-84.17195,9.77454
2014,Solo heridos leves,Atropello a persona,San José,Desamparados,San Rafael Abajo,217,-84.08141,9.89119
2014,Solo heridos leves,Colisión con bicicleta,San José,Desamparados,Los Guido,Cantonal,-84.05447,9.86891
2014,Con muertos o graves,Colisión con motocicleta,San José,Desamparados,San Rafael Abajo,214,-84.08537,9.89652
2014,Solo heridos leves,Atropello a persona,San José,Desamparados,Los Guido,Cantonal,-84.04454,9.86441
2014,Con muertos o graves,Atropello a persona,San José,Desamparados,San Miguel,Cantonal,-84.06995,9.87617
2014,Con muertos o graves,Colisión con bicicleta,San José,Desamparados,San Antonio,210,-84.05099,9.89827
2014,Solo heridos leves,Vuelco,San José,Desamparados,San Miguel,206,-84.06005,9.86853
2014,Solo heridos leves,Colisión entre vehículos,San José,Desamparados,San Miguel,209,-84.06731,9.88510
2014,Con muertos o graves,Atropello a persona,San José,Desamparados,Desamparados,209,-84.06952,9.90413
